image,instance_id,area_px,area_fraction,area_bin,k,void_px,population_n,random_baseline,bbox_top,bbox_left,bbox_bottom,bbox_right,aspect_ratio,aspect_class,queryable_grid7,queryable_grid14,measurable_by_all,model,condition,query_row,query_col,precision_at_k,mass_fraction,status,error
2009_003063,2,740,0.014748086734693877,<2%,740,1212,48964,0.01511314435095172,124,123,159,171,1.3611111111111112,square,True,True,True,vim_s,random_init,8,9,0.22702702702702704,0.6930366782087752,ok,
2009_003105,1,14817,0.29530054209183676,20-40%,14817,1337,48839,0.3033845901840742,45,0,159,202,1.7652173913043478,wide,True,True,True,vim_s,random_init,6,6,0.6123371802659108,0.9998665122287175,ok,
2009_003146,1,6456,0.1286670918367347,10-20%,6456,3239,46937,0.13754607239491232,66,13,147,183,2.0853658536585367,wide,True,True,True,vim_s,random_init,5,5,0.5142503097893433,0.9991944215787489,ok,
2009_003224,1,5532,0.11025191326530612,10-20%,5532,7810,42366,0.13057640560827077,17,0,213,202,1.0304568527918783,square,True,True,True,vim_s,random_init,8,7,0.302060737527115,0.9600750652531915,ok,
2009_003273,1,26219,0.5225406568877551,>=40%,26219,2900,47276,0.554594297317878,31,0,222,183,0.9583333333333334,square,True,True,True,vim_s,random_init,8,5,0.4933063808688356,0.9995858908464225,ok,
2009_003387,3,527,0.010503029336734694,<2%,527,1719,48457,0.01087562168520544,33,32,52,58,1.35,square,True,True,True,vim_s,random_init,2,2,0.5218216318785579,0.9691179672581329,ok,
2009_003481,3,2519,0.05020328443877551,5-10%,2519,3378,46798,0.05382708662763366,75,48,121,184,2.9148936170212765,wide,True,True,True,vim_s,random_init,6,8,0.5887256847955538,0.9084368653190029,ok,
2009_003522,2,954,0.019013073979591837,<2%,954,2347,47829,0.01994605783102302,60,78,89,118,1.3666666666666667,square,True,True,True,vim_s,random_init,4,6,0.3438155136268344,0.9430460504107409,ok,
2009_003551,1,10838,0.21599968112244897,20-40%,10838,1371,48805,0.22206741112590922,68,80,193,213,1.0634920634920635,square,True,True,True,vim_s,random_init,7,8,0.44528510795349696,0.9995496610803178,ok,
2009_003666,5,838,0.01670121173469388,<2%,838,3109,47067,0.017804406484373342,67,126,109,175,1.1627906976744187,square,True,True,True,vim_s,random_init,5,9,0.3532219570405728,0.9275511633029958,ok,
2009_003736,1,6972,0.13895089285714285,10-20%,6972,1057,49119,0.14194100042753313,40,147,222,223,0.4207650273224044,tall,True,True,True,vim_s,random_init,8,12,0.22561675272518647,0.9733884394179603,ok,
2009_003773,1,25279,0.5038066007653061,>=40%,25279,6015,44161,0.5724281605941894,2,53,223,223,0.7702702702702703,square,True,True,True,vim_s,random_init,7,9,0.4954309901499268,0.999367288275422,ok,
2009_003895,3,1186,0.023636798469387755,2-5%,1186,2867,47309,0.025069225728719693,0,54,17,119,3.6666666666666665,wide,True,True,True,vim_s,random_init,0,5,0.5632377740303541,0.9734351096534244,ok,
2009_003928,1,7575,0.1509685905612245,10-20%,7575,1095,49081,0.1543367087060166,91,67,200,183,1.0636363636363637,square,True,True,True,vim_s,random_init,9,7,0.3578877887788779,0.9916752281097858,ok,
2009_004043,2,5809,0.11577248086734694,10-20%,5809,3206,46970,0.12367468596976794,36,62,160,165,0.832,square,True,True,True,vim_s,random_init,5,6,0.19745222929936307,0.9836881258193015,ok,
2009_004099,1,1590,0.03168845663265306,2-5%,1590,1168,49008,0.03244368266405485,60,68,126,118,0.7611940298507462,square,True,True,True,vim_s,random_init,6,6,0.33962264150943394,0.9243995227775932,ok,
2009_004105,2,2423,0.04829001913265306,2-5%,2423,3728,46448,0.052165862900447814,0,0,135,69,0.5147058823529411,tall,True,True,True,vim_s,random_init,1,1,0.4366487825010318,0.9227558912007088,ok,
2009_004171,1,684,0.01363201530612245,<2%,684,3527,46649,0.014662693734056464,127,194,177,223,0.5882352941176471,tall,True,True,True,vim_s,random_init,8,13,0.5248538011695907,0.9633451744922121,ok,
2009_004171,3,2705,0.05391023596938776,5-10%,2705,3527,46649,0.057986237647109265,61,61,119,132,1.2203389830508475,square,True,True,True,vim_s,random_init,5,6,0.3678373382624769,0.9839301291768849,ok,
2009_004180,1,6524,0.13002232142857142,10-20%,6524,2436,47740,0.13665689149560117,117,74,171,223,2.727272727272727,wide,True,True,True,vim_s,random_init,8,9,0.5079705702023298,0.9996714223432696,ok,
2009_004186,1,17683,0.3524194834183674,20-40%,17683,2406,47770,0.37016956248691646,51,17,203,200,1.2026143790849673,square,True,True,True,vim_s,random_init,6,7,0.49363795736017646,0.9995067867020931,ok,
2009_004213,1,12375,0.24663185586734693,20-40%,12375,1463,48713,0.2540389629051793,54,42,170,170,1.1025641025641026,square,True,True,True,vim_s,random_init,7,6,0.5916767676767677,0.9993414085507942,ok,
2009_004221,1,6213,0.12382413903061225,10-20%,6213,1972,48204,0.12888971869554394,4,121,207,195,0.36764705882352944,tall,True,True,True,vim_s,random_init,5,9,0.30709802028005795,0.9629640242770694,ok,
2009_004228,1,13797,0.2749720982142857,20-40%,13797,3168,47008,0.29350323349217156,142,0,222,212,2.6296296296296298,wide,True,True,True,vim_s,random_init,11,6,0.5216351380734943,0.9923075783242763,ok,
2009_004228,3,6116,0.12189094387755102,10-20%,6116,3168,47008,0.13010551395507147,48,45,147,156,1.12,square,True,True,True,vim_s,random_init,6,6,0.3623283191628515,0.9948061708976741,ok,
2009_004301,1,3504,0.06983418367346939,5-10%,3504,10004,40172,0.08722493278900727,45,97,178,158,0.4626865671641791,tall,True,True,True,vim_s,random_init,6,8,0.19263698630136986,0.9742456173011589,ok,
2009_004327,1,22418,0.4467873086734694,>=40%,22418,1437,48739,0.4599601961468229,53,0,184,223,1.696969696969697,wide,True,True,True,vim_s,random_init,7,6,0.6415380497814256,0.9999603865211598,ok,
2009_004464,1,22693,0.4522680165816326,>=40%,22693,1499,48677,0.4661955338250098,53,24,199,223,1.3605442176870748,square,True,True,True,vim_s,random_init,7,8,0.5178689463711277,0.9998456596504088,ok,
2009_004509,1,1727,0.03441884566326531,2-5%,1727,1410,48766,0.03541401796333511,97,82,190,128,0.5,tall,True,True,True,vim_s,random_init,8,6,0.26462072958888244,0.8987558423361421,ok,
2009_004539,1,10430,0.20786830357142858,20-40%,10430,3014,47162,0.221152622874348,16,43,214,194,0.7638190954773869,square,True,True,True,vim_s,random_init,8,6,0.3663470757430489,0.9911135442512974,ok,
2009_004626,1,8640,0.17219387755102042,10-20%,8640,5416,44760,0.19302949061662197,17,3,174,211,1.3227848101265822,square,True,True,True,vim_s,random_init,6,7,0.34930555555555554,0.8914861026834079,ok,
2009_004789,1,25881,0.5158043686224489,>=40%,25881,1977,48199,0.5369613477458038,41,0,204,223,1.3658536585365855,square,True,True,True,vim_s,random_init,7,8,0.5241296704145898,0.9997807569882667,ok,
2009_004789,2,6125,0.1220703125,10-20%,6125,1977,48199,0.1270773252557107,45,0,184,101,0.7285714285714285,square,True,True,True,vim_s,random_init,5,2,0.2646530612244898,0.9783306474167842,ok,
2009_004790,1,17232,0.3434311224489796,20-40%,17232,2096,48080,0.3584026622296173,5,60,223,196,0.6255707762557078,tall,True,True,True,vim_s,random_init,7,7,0.37952646239554316,0.9992879297130282,ok,
2009_004829,1,27411,0.5462970344387755,>=40%,27411,1683,48493,0.5652568411935743,23,16,203,199,1.0165745856353592,square,True,True,True,vim_s,random_init,7,6,0.5517128160227646,0.999794950688044,ok,
2009_004848,2,4107,0.08185188137755102,5-10%,4107,4760,45416,0.09043068522106747,24,76,193,147,0.4235294117647059,tall,True,True,True,vim_s,random_init,5,7,0.177745312880448,0.974567069113666,ok,
2009_004867,1,27127,0.5406369579081632,>=40%,27127,1305,48871,0.5550735610075505,37,0,189,223,1.4640522875816993,square,True,True,True,vim_s,random_init,6,7,0.6182032661186272,0.9999165516883287,ok,
2009_004890,1,953,0.018993144132653062,<2%,953,4058,46118,0.020664382670540788,149,0,222,27,0.3783783783783784,tall,True,True,True,vim_s,random_init,12,0,0.30220356768100737,0.9557587639834716,ok,
2009_004901,1,3004,0.059869260204081634,5-10%,3004,2007,48169,0.06236376092507629,90,8,125,166,4.416666666666667,wide,True,True,True,vim_s,random_init,6,4,0.5565912117177098,0.9909608653879234,ok,
2009_004939,2,22232,0.44308035714285715,>=40%,22232,4991,45185,0.49202168861347795,30,1,223,223,1.1494845360824741,square,True,True,True,vim_s,random_init,9,9,0.4587531486146096,0.9781283757206842,ok,
2009_004994,1,12737,0.2538464604591837,20-40%,12737,2483,47693,0.2670622523221437,63,92,222,198,0.66875,square,True,True,True,vim_s,random_init,9,9,0.33257438957368296,0.879138924623843,ok,
2009_005000,1,24721,0.4926857461734694,>=40%,24721,4826,45350,0.5451157662624035,0,29,223,179,0.6741071428571429,square,True,True,True,vim_s,random_init,8,6,0.46939848711621696,0.9997717762604913,ok,
2009_005085,1,21223,0.4229711415816326,>=40%,21223,2196,47980,0.44233013755731554,77,23,221,223,1.3862068965517242,square,True,True,True,vim_s,random_init,9,8,0.45102011968147765,0.9996247519070146,ok,
2009_005087,2,1659,0.03306361607142857,2-5%,1659,4231,45945,0.03610839046686255,26,41,150,117,0.616,tall,True,True,True,vim_s,random_init,6,4,0.22784810126582278,0.8813764674388569,ok,
2009_005160,1,20642,0.4113919005102041,>=40%,20642,2293,47883,0.4310924545245703,7,0,223,138,0.6405529953917051,tall,True,True,True,vim_s,random_init,7,3,0.5275167134967542,0.999562594772538,ok,
2009_005287,1,15710,0.31309789540816324,20-40%,15710,1975,48201,0.3259268479907056,75,0,174,223,2.24,wide,True,True,True,vim_s,random_init,7,7,0.530808402291534,0.9992801997738205,ok,
2010_000148,3,3901,0.07774633290816327,5-10%,3901,2754,47422,0.08226139766353169,72,0,223,49,0.32894736842105265,tall,True,True,True,vim_s,random_init,8,1,0.1853370930530633,0.9714601152243262,ok,
2010_000160,1,37878,0.7549027423469388,>=40%,37878,3546,46630,0.8123096718850525,16,0,219,223,1.0980392156862746,square,True,True,True,vim_s,random_init,7,7,0.8573578330429273,0.9999734217930628,ok,
2010_000160,2,931,0.0185546875,<2%,931,3546,46630,0.019965687325755953,20,0,67,50,1.0625,square,True,True,True,vim_s,random_init,3,1,0.3029001074113856,0.7611740584887852,ok,
2010_000174,1,6658,0.13269292091836735,10-20%,6658,3240,46936,0.14185273564002046,186,0,223,223,5.894736842105263,wide,True,True,True,vim_s,random_init,13,6,0.7557825172724542,0.9996822837040769,ok,
2010_000256,1,14579,0.29055723852040816,20-40%,14579,2633,47543,0.30664871800265026,40,0,168,223,1.7364341085271318,wide,True,True,True,vim_s,random_init,5,4,0.5180739419713286,0.9985775436066873,ok,
2010_000272,1,13790,0.2748325892857143,20-40%,13790,2547,47629,0.2895294883369376,37,0,124,223,2.5454545454545454,wide,True,True,True,vim_s,random_init,5,7,0.6255257432922408,0.9999313044183753,ok,
2010_000437,1,10501,0.20928332270408162,20-40%,10501,3817,46359,0.22651480834357945,77,0,187,223,2.018018018018018,wide,True,True,True,vim_s,random_init,8,8,0.5269974288163032,0.9915392440568889,ok,
2010_000503,2,3958,0.07888233418367346,5-10%,3958,2553,47623,0.08311110177855238,93,38,223,83,0.3511450381679389,tall,True,True,True,vim_s,random_init,10,3,0.2008590197069227,0.9711232252321861,ok,
2010_000503,3,4212,0.08394451530612244,5-10%,4212,2553,47623,0.08844465909329526,85,111,223,153,0.30935251798561153,tall,True,True,True,vim_s,random_init,9,8,0.20584045584045585,0.9750424823763061,ok,
2010_000622,1,5919,0.11796476403061225,10-20%,5919,1142,49034,0.12071215891014399,87,0,148,175,2.838709677419355,wide,True,True,True,vim_s,random_init,7,5,0.3483696570366616,0.9867904730225779,ok,
2010_000632,1,825,0.016442123724489797,<2%,825,1086,49090,0.016805866775310655,54,49,120,88,0.5970149253731343,tall,True,True,True,vim_s,random_init,5,4,0.2909090909090909,0.9021719808577509,ok,
2010_000666,1,9632,0.19196428571428573,10-20%,9632,4058,46118,0.20885554447287394,51,0,198,200,1.3581081081081081,square,True,True,True,vim_s,random_init,7,6,0.4067691029900332,0.9931404889549196,ok,
2010_000666,2,1820,0.03627232142857143,2-5%,1820,4058,46118,0.03946398369400234,22,72,110,128,0.6404494382022472,tall,True,True,True,vim_s,random_init,3,6,0.3291208791208791,0.9510814441230406,ok,
2010_000675,1,29586,0.5896444515306123,>=40%,29586,1748,48428,0.6109275625671099,0,0,223,184,0.8258928571428571,square,True,True,True,vim_s,random_init,7,6,0.5669235449198945,0.999361006067876,ok,
2010_000738,2,787,0.015684789540816327,<2%,787,2387,47789,0.01646822490531294,73,187,106,217,0.9117647058823529,square,True,True,True,vim_s,random_init,5,12,0.3951715374841169,0.9683943212957007,ok,
2010_000874,2,22189,0.4422233737244898,>=40%,22189,4644,45532,0.4873275937801985,4,71,223,223,0.6954545454545454,square,True,True,True,vim_s,random_init,6,9,0.5562215512190725,0.9996553006664904,ok,
2010_000952,1,22031,0.43907445790816324,>=40%,22031,1672,48504,0.4542099620649843,35,0,181,223,1.5238095238095237,wide,True,True,True,vim_s,random_init,6,7,0.6098225228087695,0.9998793611034451,ok,
2010_000986,1,1577,0.03142936862244898,2-5%,1577,1276,48900,0.03224948875255624,59,133,94,223,2.5277777777777777,wide,True,True,True,vim_s,random_init,5,11,0.4299302473050095,0.8652013157746704,ok,
2010_001024,3,991,0.01975047831632653,<2%,991,5084,45092,0.021977290871995032,13,94,87,124,0.41333333333333333,tall,True,True,True,vim_s,random_init,2,6,0.272452068617558,0.9534030278419714,ok,
2010_001120,2,6030,0.12017697704081633,10-20%,6030,5835,44341,0.1359915202634131,86,0,223,92,0.6739130434782609,square,True,True,True,vim_s,random_init,11,3,0.20928689883913765,0.9886130884864319,ok,
2010_001131,2,21746,0.43339445153061223,>=40%,21746,3164,47012,0.4625627499361865,0,1,172,173,1.0,square,True,True,True,vim_s,random_init,5,5,0.551457739354364,0.9997604664677213,ok,
2010_001246,4,915,0.01823580994897959,<2%,915,1652,48524,0.01885664825653285,97,72,135,109,0.9743589743589743,square,True,True,True,vim_s,random_init,7,5,0.49398907103825135,0.9794122184450079,ok,
2010_001247,1,864,0.01721938775510204,<2%,864,1674,48502,0.017813698404189518,22,57,69,99,0.8958333333333334,square,True,True,True,vim_s,random_init,2,4,0.2349537037037037,0.7697213978114377,ok,
2010_001247,4,1373,0.027363679846938774,2-5%,1373,1674,48502,0.02830811100573172,108,56,165,105,0.8620689655172413,square,True,True,True,vim_s,random_init,8,4,0.3721777130371449,0.9621109727247252,ok,
2010_001279,1,2753,0.05486686862244898,5-10%,2753,3005,47171,0.058362129274342284,108,132,190,223,1.108433734939759,square,True,True,True,vim_s,random_init,9,11,0.3646930621140574,0.9658983867012365,ok,
2010_001282,1,5113,0.10190130739795919,10-20%,5113,1173,49003,0.10434055057853601,63,117,222,223,0.66875,square,True,True,True,vim_s,random_init,6,11,0.2833952669665558,0.984595599937739,ok,
2010_001367,1,3463,0.0690170599489796,5-10%,3463,4689,45487,0.07613164200760657,49,54,206,208,0.9810126582278481,square,True,True,True,vim_s,random_init,6,6,0.2812590239676581,0.9762728569763702,ok,
2010_001367,3,14281,0.2846181441326531,20-40%,14281,4689,45487,0.313957834106448,0,121,221,223,0.46396396396396394,tall,True,True,True,vim_s,random_init,6,11,0.32770814368741685,0.7920651277803755,ok,
2010_001403,2,845,0.016840720663265307,<2%,845,1493,48683,0.017357188340899287,135,0,194,19,0.3333333333333333,tall,True,True,True,vim_s,random_init,10,0,0.32781065088757394,0.9359030612670808,ok,
2010_001514,3,4988,0.09941007653061225,5-10%,4988,7581,42595,0.11710294635520602,0,0,69,113,1.6285714285714286,wide,True,True,True,vim_s,random_init,1,3,0.49799518845228546,0.9975002272704342,ok,
2010_001522,1,10292,0.20511798469387754,20-40%,10292,3495,46681,0.22047513977849661,81,0,187,213,2.0,wide,True,True,True,vim_s,random_init,8,6,0.5384764865915274,0.8150352444216012,ok,
2010_001576,1,39361,0.7844587053571429,>=40%,39361,702,49474,0.7955896026195578,30,0,223,223,1.1546391752577319,square,True,True,True,vim_s,random_init,8,6,0.7432483930794441,0.9999635218168007,ok,
2010_001579,1,16761,0.3340441645408163,20-40%,16761,3462,46714,0.3588003596352271,142,0,222,223,2.765432098765432,wide,True,True,True,vim_s,random_init,11,7,0.642264781337629,0.9998103875452493,ok,
2010_001579,2,10936,0.21795280612244897,20-40%,10936,3462,46714,0.23410540737252217,2,0,150,129,0.87248322147651,square,True,True,True,vim_s,random_init,5,4,0.34043525969275784,0.9945849995343258,ok,
2010_001590,1,33632,0.670280612244898,>=40%,33632,2289,47887,0.7023200451061875,19,0,213,223,1.1487179487179486,square,True,True,True,vim_s,random_init,7,6,0.7585930066603235,0.9999676107566914,ok,
2010_001619,3,1989,0.03964046556122449,2-5%,1989,3633,46543,0.042734675461401285,123,12,219,52,0.422680412371134,tall,True,True,True,vim_s,random_init,10,1,0.22171945701357465,0.9591628192688358,ok,
2010_001807,1,686,0.013671875,<2%,686,2946,47230,0.014524666525513446,192,93,214,135,1.8695652173913044,wide,True,True,True,vim_s,random_init,12,7,0.44752186588921283,0.974057966354806,ok,
2010_001850,2,1581,0.03150908801020408,2-5%,1581,4228,45948,0.034408461739357535,113,3,185,51,0.6712328767123288,square,True,True,True,vim_s,random_init,9,1,0.2726122707147375,0.7940673902537649,ok,
2010_001850,3,3287,0.0655094068877551,5-10%,3287,4228,45948,0.07153739009314877,7,203,223,223,0.0967741935483871,tall,True,True,True,vim_s,random_init,7,13,0.07970794037115911,0.96671553292644,ok,
2010_001852,1,9352,0.18638392857142858,10-20%,9352,2347,47829,0.1955299086328378,21,144,214,223,0.41237113402061853,tall,True,True,True,vim_s,random_init,8,11,0.21460650128314798,0.9529582965746572,ok,
2010_002018,7,996,0.01985012755102041,<2%,996,4231,45945,0.02167809337251061,27,35,92,66,0.48484848484848486,tall,True,True,True,vim_s,random_init,3,3,0.3785140562248996,0.9687868383502393,ok,
2010_002020,1,27556,0.549186862244898,>=40%,27556,10473,39703,0.6940533460947536,0,8,223,204,0.8794642857142857,square,True,True,True,vim_s,random_init,7,6,0.766221512556249,0.9999521937782749,ok,
2010_002032,6,3458,0.06891741071428571,5-10%,3458,3388,46788,0.0739078396169958,121,14,199,149,1.7215189873417722,wide,True,True,True,vim_s,random_init,8,4,0.48554077501445925,0.9888860554154161,ok,
2010_002039,2,1986,0.03958067602040816,2-5%,1986,4307,45869,0.04329721598465194,103,104,170,150,0.6911764705882353,square,True,True,True,vim_s,random_init,8,8,0.3595166163141994,0.959463108159952,ok,
2010_002039,4,846,0.01686065051020408,<2%,846,4307,45869,0.018443829165667443,116,193,163,223,0.6458333333333334,tall,True,True,True,vim_s,random_init,8,12,0.29550827423167847,0.9243899035203195,ok,
2010_002039,11,992,0.019770408163265307,<2%,992,4307,45869,0.021626806775818092,56,177,117,219,0.6935483870967742,square,True,True,True,vim_s,random_init,5,12,0.2701612903225806,0.9417446390463178,ok,
2010_002147,1,14582,0.29061702806122447,20-40%,14582,2576,47600,0.30634453781512605,21,0,191,223,1.3099415204678362,square,True,True,True,vim_s,random_init,7,6,0.5609655739953368,0.998656453986645,ok,
2010_002251,1,9173,0.18281648596938777,10-20%,9173,3830,46346,0.19792430846243472,100,0,223,173,1.403225806451613,square,True,True,True,vim_s,random_init,10,5,0.37065300337948326,0.7347121624483441,ok,
